4.300000000000000000e+01,2.542724104423541576e-01,6.626522331934069143e+00
4.400000000000000000e+01,2.919601491112189251e-01,5.112958548084122867e+00
4.500000000000000000e+01,3.035118860570946708e-01,1.475724705063981901e+00
4.600000000000000000e+01,6.582260825061894138e-01,1.054669334654528257e+01
4.700000000000000000e+01,3.238189932671957649e-01,-1.217303469095753599e+00
4.800000000000000000e+01,6.235456168142263778e-01,1.617858599403291464e+00
4.900000000000000000e+01,2.234332960315441596e-01,-2.025308246747243857e+00
5.000000000000000000e+01,1.016320373539201682e+00,-2.216484561997731362e+00
5.100000000000000000e+01,7.770402414562340709e-01,1.165930873645632460e+01
5.200000000000000000e+01,1.388286604368659027e+00,8.537603843286568406e+00
5.300000000000000000e+01,1.464194489490182605e+00,1.704732645266727786e+01
5.400000000000000000e+01,1.160507474167388864e+00,5.824279896824940295e+00
5.500000000000000000e+01,1.623442200972021965e+00,9.912584757636665245e+00
5.600000000000000000e+01,2.031164832286776800e+00,7.103666753072317874e+00
5.700000000000000000e+01,2.079612776442445465e+00,1.522311973541732755e+00
5.800000000000000000e+01,1.574112647521360486e+00,8.782083857583138808e+00
5.900000000000000000e+01,1.821820207296696026e+00,4.844089199050287675e-01
6.000000000000000000e+01,1.917000881042440597e+00,6.196802616249485141e+00
6.100000000000000000e+01,2.736944362218309834e+00,5.624621605266376889e+00
6.200000000000000000e+01,2.487129734212430776e+00,-5.545512848046566745e+00
6.300000000000000000e+01,1.920555381611848134e+00,6.920037962406173193e+00
6.400000000000000000e+01,2.106077784820627130e+00,-3.202660486974222565e+00
6.500000000000000000e+01,1.767019729217281565e+00,1.353679744680789554e+01
6.600000000000000000e+01,1.633769006204602192e+00,4.483455679890568035e+00
6.700000000000000000e+01,1.629587868291309860e+00,2.006397638686031826e+00
6.800000000000000000e+01,2.075815696986865078e+00,6.191817074473732418e+00
6.900000000000000000e+01,1.671720523748263076e+00,5.775838309681333271e+00
7.000000000000000000e+01,1.364935066077123338e+00,5.930044091763893022e+00
7.100000000000000000e+01,1.486478381251799874e+00,4.088152879476290025e+00
7.200000000000000000e+01,1.483306483046362700e+00,1.216021163217163803e+00
7.300000000000000000e+01,1.873656182130616799e+00,6.823862532399573411e+00
7.400000000000000000e+01,1.869712400115531636e+00,1.580745253285176233e+00
7.500000000000000000e+01,2.039614723690647224e+00,5.668302734549712341e+00
7.600000000000000000e+01,1.527526228339411318e+00,7.080050861636127735e+00
7.700000000000000000e+01,1.532174643169128103e+00,1.284404523196388936e+01
7.800000000000000000e+01,2.046309236629895167e+00,8.800184912426765038e-01
7.900000000000000000e+01,2.721686214889814437e+00,4.765010398728115604e+00
8.000000000000000000e+01,3.305318998049187940e+00,6.447990490774913042e+00
8.100000000000000000e+01,2.986358145572921785e+00,6.392543217619273577e+00
8.200000000000000000e+01,2.921508340396030690e+00,1.737802325680387838e+01
8.300000000000000000e+01,3.009104827609917265e+00,1.370669127289972167e+01
8.400000000000000000e+01,2.933280485036448226e+00,9.391237834748373814e-01
8.500000000000000000e+01,3.164350544209810323e+00,-2.510508912426345773e-01
8.600000000000000000e+01,3.423793199439387536e+00,9.021693272018538323e-01
8.700000000000000000e+01,3.696447688405896770e+00,-3.185061959236980655e+00
8.800000000000000000e+01,4.181196370493125869e+00,5.885434112918229488e+00
8.900000000000000000e+01,3.658943351251764398e+00,-4.630354874609317051e+00
9.000000000000000000e+01,3.574983770129620098e+00,5.496813977453754774e+00
9.100000000000000000e+01,3.027398218654525408e+00,4.544159421914226726e+00
9.200000000000000000e+01,2.962215558698517270e+00,-4.780992378042206781e+00
9.300000000000000000e+01,3.191915145489474526e+00,-2.807358135742656913e-01
9.400000000000000000e+01,3.913656298173009418e+00,7.008955798053808195e+00
9.500000000000000000e+01,3.787066140643219114e+00,1.172412182000538650e+00
9.600000000000000000e+01,3.376162146441856748e+00,7.268078000988758447e+00
9.700000000000000000e+01,3.949418351503481972e+00,3.749233995071762138e+00
9.800000000000000000e+01,4.582191154860993265e+00,2.167195371366091194e+00
9.900000000000000000e+01,4.703410127086499415e+00,1.371702749793544029e+01
1.000000000000000000e+02,4.686635350473807193e+00,9.209463279782081457e+00
1.010000000000000000e+02,4.543492504370988172e+00,1.243494076250911462e+00
1.020000000000000000e+02,4.386384176170395222e+00,8.463191143204980449e+00
1.030000000000000000e+02,4.893005361788709706e+00,2.343032726037776570e+00
1.040000000000000000e+02,4.529194939210356097e+00,-1.070247653663598086e+00
1.050000000000000000e+02,4.532603417390419054e+00,8.825205358240605591e+00
1.060000000000000000e+02,5.271574888122813718e+00,1.509744089681318613e+01
1.070000000000000000e+02,5.489857418782776222e+00,-2.040486237333986708e+00
1.080000000000000000e+02,6.138112502556396066e+00,6.056726628922952216e+00
1.090000000000000000e+02,5.944588840178766986e+00,6.919948703792325517e+00
1.100000000000000000e+02,6.057361241838407295e+00,7.989659958576588394e+00
1.110000000000000000e+02,6.418253152291072183e+00,1.008058788333269362e+01
1.120000000000000000e+02,5.859705097185724298e+00,5.280434773483218436e+00
1.130000000000000000e+02,5.845642260273962165e+00,1.088255262927958000e+01
1.140000000000000000e+02,5.618822218142668135e+00,5.806138167573230646e+00
1.150000000000000000e+02,6.072579225916342693e+00,7.069250070552079990e+00
1.160000000000000000e+02,6.016785703548521269e+00,7.153842903996707747e+00
1.170000000000000000e+02,6.682280021324004338e+00,-1.653635683596327510e+00
1.180000000000000000e+02,6.036323215154880018e+00,1.157529735479659649e+01
1.190000000000000000e+02,6.410070243709014903e+00,1.412640407394543729e+01
1.200000000000000000e+02,5.883015961879209499e+00,3.775077902942200581e+00
1.210000000000000000e+02,6.631813963617787522e+00,-2.542772113074374118e-01
1.220000000000000000e+02,6.351151096613648406e+00,7.228070304872225904e+00
1.230000000000000000e+02,5.745770358410482004e+00,2.769670467787435086e-01
1.240000000000000000e+02,6.191234426678420277e+00,3.617502617638514550e+00
1.250000000000000000e+02,6.208847361977859691e+00,1.004006383508091815e+01
1.260000000000000000e+02,5.693212195902560779e+00,6.824176919175826583e+00
1.270000000000000000e+02,5.421997007967547688e+00,1.167223694387032040e+01
1.280000000000000000e+02,5.181286830777935393e+00,3.292251163415194526e+00
1.290000000000000000e+02,5.317025013100646902e+00,1.172162580350742900e+01
1.300000000000000000e+02,5.809853167640540050e+00,2.323602524030572880e+00
1.310000000000000000e+02,6.116555588000665011e+00,5.385037886317459055e+00
1.320000000000000000e+02,5.575554278913841699e+00,7.523508718335246925e+00
1.330000000000000000e+02,5.850224964976405317e+00,5.759064929022130741e+00
1.340000000000000000e+02,6.516339168319063901e+00,6.229909475801061802e+00
1.350000000000000000e+02,7.040552089541051828e+00,-4.668072435475627557e+00
1.360000000000000000e+02,7.742035626290999062e+00,4.332594839572298184e+00
1.370000000000000000e+02,8.060876279565491132e+00,9.775850219349052850e+00
1.380000000000000000e+02,8.331423912041827862e+00,6.566886479936535181e+00
1.390000000000000000e+02,8.676792193247820251e+00,7.978493970012547010e+00
1.400000000000000000e+02,8.654483283533409121e+00,4.599901667765212920e+00
1.410000000000000000e+02,9.016014777088457777e+00,2.222264679140351973e+00
1.420000000000000000e+02,9.108185173979109095e+00,9.605326218303556374e+00
1.430000000000000000e+02,9.300587211233505514e+00,2.166163990977764797e+00
1.440000000000000000e+02,9.599158768206507375e+00,3.673596956273993186e+00
1.450000000000000000e+02,9.372160819200871629e+00,2.962898128168660605e-01
1.460000000000000000e+02,8.777532981092917908e+00,1.363314980740430116e+01
1.470000000000000000e+02,9.260631223908603715e+00,-2.713262470232189472e+00
1.480000000000000000e+02,9.212865118973240897e+00,3.735951605913211182e+00
1.490000000000000000e+02,9.590047755101295479e+00,3.166812291031288140e+00
1.500000000000000000e+02,9.208254283639689675e+00,1.216832970487058674e+01
1.510000000000000000e+02,9.367399573195143603e+00,8.000108861178109265e+00
1.520000000000000000e+02,9.559758008181233890e+00,-5.330815493069936295e+00
1.530000000000000000e+02,9.299249643900111550e+00,6.408791471637879766e+00
1.540000000000000000e+02,8.971510771374596516e+00,5.440313118859453567e+00
1.550000000000000000e+02,8.992240067823331628e+00,1.215249280917552710e+01
1.560000000000000000e+02,9.132731777598564804e+00,1.094765547024141839e+01
1.570000000000000000e+02,9.009792924001885694e+00,3.145161485429262882e+00
1.580000000000000000e+02,9.257881727469793987e+00,7.372376489556266677e+00
1.590000000000000000e+02,9.234086429577473609e+00,6.610539869560401627e+00
1.600000000000000000e+02,8.654141650366909744e+00,-1.858125328171032820e+00
1.610000000000000000e+02,7.978409257327257365e+00,9.958926209934631402e+00
1.620000000000000000e+02,8.442966300712214434e+00,3.501871077030628499e+00
1.630000000000000000e+02,8.675411626794812037e+00,3.954726097655907324e-01
1.640000000000000000e+02,7.938767791938516893e+00,7.709476580195481432e+00
1.650000000000000000e+02,8.313822762708696246e+00,7.054381964322118392e-01
1.660000000000000000e+02,8.239281370973912999e+00,-1.911297685809808300e+00
1.670000000000000000e+02,8.542968584373738850e+00,3.607200775202386467e+00
1.680000000000000000e+02,8.729428584941160807e+00,1.021616271862328418e+01
1.690000000000000000e+02,8.416028235745216080e+00,1.834491581653645653e+01
1.700000000000000000e+02,8.452358376147458330e+00,1.181174349155983094e+01
1.710000000000000000e+02,8.004908899008114531e+00,5.545496901914710008e+00
1.720000000000000000e+02,8.105043875810224563e+00,1.165186319163434092e+01
1.730000000000000000e+02,7.841904811478343618e+00,6.706560082538310041e+00
1.740000000000000000e+02,8.183261849992049974e+00,4.280938402823977640e+00
1.750000000000000000e+02,8.120640612791248714e+00,8.112228052678496226e+00
1.760000000000000000e+02,7.929949572550867742e+00,-3.392308219405038017e-02
1.770000000000000000e+02,7.771869426985176688e+00,2.429461330099620398e+00
1.780000000000000000e+02,7.134131480769610789e+00,4.293395364074491738e+00
1.790000000000000000e+02,7.134155163274954248e+00,-5.885447318968296315e+00
1.800000000000000000e+02,7.174112092153336562e+00,9.948666566947657941e+00
1.810000000000000000e+02,7.553471093755433685e+00,5.842971989935591637e+00
1.820000000000000000e+02,7.562708312448194192e+00,1.357351853832975053e+01
1.830000000000000000e+02,7.254228284913551761e+00,2.988733081985586182e-01
1.840000000000000000e+02,6.970244616916716041e+00,1.075000745231093191e+01
1.850000000000000000e+02,7.083075969744641043e+00,8.181580028619059419e+00
1.860000000000000000e+02,6.243145365319833218e+00,9.202538129536616651e+00
1.870000000000000000e+02,6.419836079047854582e+00,-2.989365170098896130e+00
1.880000000000000000e+02,6.764390377228664875e+00,1.215237800760618114e+01
1.890000000000000000e+02,7.032565875216278073e+00,-4.304046118718245495e+00
1.900000000000000000e+02,6.749834620757610537e+00,1.306903845457420488e+01
1.910000000000000000e+02,6.050797614898328902e+00,2.068649876187038217e+00
1.920000000000000000e+02,6.263839211917002103e+00,6.472391230230989834e+00
1.930000000000000000e+02,5.712747337258406333e+00,4.668005156546691126e+00
1.940000000000000000e+02,5.744187701469854801e+00,1.033618747753357425e+01
1.950000000000000000e+02,5.551877419554330118e+00,3.146509101076247816e+00
1.960000000000000000e+02,4.993715838919342787e+00,9.969891257935966422e+00
1.970000000000000000e+02,5.023307680129619257e+00,1.258947813521061576e+01
1.980000000000000000e+02,5.018176078162468912e+00,-3.607590368332438402e+00
1.990000000000000000e+02,4.921096011950794491e+00,1.012444528363908702e+01
2.000000000000000000e+02,5.102663872593439010e+00,1.176869450984430898e+01
2.010000000000000000e+02,5.666033951827557757e+00,7.779949520278783837e+00
2.020000000000000000e+02,6.302112700583165861e+00,7.336869622583844119e+00
2.030000000000000000e+02,6.070633495080073772e+00,8.328986785236196511e-01
2.040000000000000000e+02,6.660639282282318163e+00,7.923624696269371270e-02
2.050000000000000000e+02,6.671046806110098260e+00,2.118996282233034378e+00
2.060000000000000000e+02,5.923009550669121381e+00,8.919389968622322584e+00
2.070000000000000000e+02,6.597323652367776958e+00,4.263560531727538461e+00
2.080000000000000000e+02,7.193727504082744417e+00,-4.788485658930561328e-01
2.090000000000000000e+02,7.166609035282817786e+00,8.802985043678212662e+00
2.100000000000000000e+02,7.179832859442285553e+00,7.822799691093045737e+00
2.110000000000000000e+02,7.120154518499475671e+00,5.689516077588056220e+00
2.120000000000000000e+02,6.861853379158674215e+00,2.955564433578881989e+00
2.130000000000000000e+02,6.891672856743753073e+00,-2.139856701472723444e+00
2.140000000000000000e+02,6.574287704416747147e+00,5.766704485389169577e+00
2.150000000000000000e+02,6.697226346638672112e+00,5.626361913190770281e+00
2.160000000000000000e+02,7.604685554773823242e+00,4.352453015074789988e+00
2.170000000000000000e+02,7.867690501037031936e+00,1.049045671566458182e+01
2.180000000000000000e+02,8.752445154378619918e+00,4.977743934950090932e+00
2.190000000000000000e+02,9.507975937865921878e+00,3.744713911005849383e+00
2.200000000000000000e+02,9.050867380865383893e+00,3.427457398854123483e+00
2.210000000000000000e+02,8.985979798414518882e+00,9.259696010103535713e+00
2.220000000000000000e+02,8.943563962946427637e+00,7.113578420142573577e+00
2.230000000000000000e+02,9.466837368844608136e+00,-3.050803399100505686e+00
2.240000000000000000e+02,1.010482816436706344e+01,8.400555030802589584e+00
2.250000000000000000e+02,1.011731975123893790e+01,7.130089331770879113e+00
2.260000000000000000e+02,9.934077163566144009e+00,1.135855038537140871e+01
2.270000000000000000e+02,1.005881941202369489e+01,7.349968523279624577e+00
2.280000000000000000e+02,1.091405831166957796e+01,6.918645564122833491e+00
2.290000000000000000e+02,1.047535369077468204e+01,1.383389723557350948e+01
2.300000000000000000e+02,1.024654367903713137e+01,1.410766157609683802e+01
2.310000000000000000e+02,1.069095980104521004e+01,-2.006498525951005973e+00
2.320000000000000000e+02,1.060467073449581221e+01,5.035517775328919754e+00
2.330000000000000000e+02,1.092427537834919349e+01,1.216630974943181798e+01
2.340000000000000000e+02,1.104782224769951426e+01,7.427256263326249552e+00
2.350000000000000000e+02,1.165384071044536540e+01,-3.299056714481654495e+00
2.360000000000000000e+02,1.204596189448602672e+01,6.141436814736866978e+00
2.370000000000000000e+02,1.209380790867362521e+01,5.338468109028390529e+00
2.380000000000000000e+02,1.187073326801873918e+01,-3.843190116071594886e+00
2.390000000000000000e+02,1.191456474642563990e+01,1.281162798213868115e+01
2.400000000000000000e+02,1.198431818223434675e+01,4.191178604879386427e+00
2.410000000000000000e+02,1.130873724955563375e+01,6.184723660032037884e+00
2.420000000000000000e+02,1.101674072227251600e+01,-9.384319220909862480e+00
2.430000000000000000e+02,1.145675816502807720e+01,9.682474612074898346e-02
2.440000000000000000e+02,1.216161455899145949e+01,9.905415644812279652e+00
2.450000000000000000e+02,1.181453690528360312e+01,8.972961497234948069e+00
2.460000000000000000e+02,1.111757972185841936e+01,1.478747673293021592e-01
2.470000000000000000e+02,1.096593896097692777e+01,2.404200391621568400e+00
2.480000000000000000e+02,1.134418456772527861e+01,9.300624696750432463e-01
2.490000000000000000e+02,1.139405597748736909e+01,1.058552623259608083e+01
2.500000000000000000e+02,1.123749057753775560e+01,1.099207750551325802e+01
2.510000000000000000e+02,1.120709405123943725e+01,-2.074472713169059901e+00
2.520000000000000000e+02,1.093135985752633133e+01,-5.313439474682013497e-01
2.530000000000000000e+02,1.065103845541671035e+01,4.133755331499781249e+00
2.540000000000000000e+02,1.067617707451881870e+01,1.192570706683534354e+01
2.550000000000000000e+02,1.006186189992149593e+01,5.061721325680206718e+00
2.560000000000000000e+02,9.794882013313326752e+00,8.657871072498426912e+00
2.570000000000000000e+02,9.788733914141630521e+00,5.684277372967770248e+00
2.580000000000000000e+02,9.726897468462993857e+00,1.334720162507906593e+00
2.590000000000000000e+02,1.005522791588737164e+01,2.512459659374552956e+00
2.600000000000000000e+02,9.894903549307855428e+00,7.833820322597674135e+00
2.610000000000000000e+02,1.011617779259722738e+01,1.334378065673380576e+00
2.620000000000000000e+02,1.015591381280319183e+01,3.415423150660046758e+00
2.630000000000000000e+02,1.032102070193013788e+01,1.331741488890585146e+01
2.640000000000000000e+02,9.626587664381077047e+00,9.274696853272139663e+00
2.650000000000000000e+02,1.043708691535084654e+01,5.572731075502254328e+00
2.660000000000000000e+02,9.692310726254618203e+00,1.064302983185681484e+01
2.670000000000000000e+02,1.000626460313287680e+01,-1.790632742296640600e+00
2.680000000000000000e+02,1.054544262656054343e+01,1.057851388889964639e+01
2.690000000000000000e+02,1.041927664159811684e+01,1.800842389665506005e+01
2.700000000000000000e+02,1.023215741940293810e+01,5.360704983358637321e-01
2.710000000000000000e+02,1.028609696212697600e+01,-8.509525885809892998e+00
2.720000000000000000e+02,9.851840777588222409e+00,1.029328278337142422e+01
2.730000000000000000e+02,1.003649573331949796e+01,8.265126187927705814e+00
2.740000000000000000e+02,1.067984372142018401e+01,1.013838439787267731e+01
2.750000000000000000e+02,1.039060428419361415e+01,1.173200769238241037e+01
2.760000000000000000e+02,1.063482537816344120e+01,8.011439895236900810e+00
2.770000000000000000e+02,1.061529954330944747e+01,9.096651372945519398e+00
2.780000000000000000e+02,1.099122193004313885e+01,-2.230413018588901508e-01
2.790000000000000000e+02,1.140045202235523902e+01,5.851750575427956846e+00
2.800000000000000000e+02,1.082072646374581382e+01,1.241991304050700151e+01
2.810000000000000000e+02,1.070308633251806896e+01,6.510417038498527376e+00
2.820000000000000000e+02,1.054491249246348161e+01,6.109901204019706711e+00
2.830000000000000000e+02,1.066389055039689993e+01,6.100399730086195405e+00
2.840000000000000000e+02,1.088092458445498778e+01,-3.524620992871783542e+00
2.850000000000000000e+02,1.107000161363885127e+01,7.732301023031297404e+00
2.860000000000000000e+02,1.098393235519142763e+01,9.383075918121654979e-01
2.870000000000000000e+02,1.037106718388167792e+01,2.584748266024917029e+00
2.880000000000000000e+02,1.079784071985341143e+01,9.648600915118006327e+00
2.890000000000000000e+02,1.058585284811397287e+01,6.648407044687921541e+00
2.900000000000000000e+02,1.091452644446235354e+01,1.281737127613083516e+01
2.910000000000000000e+02,1.063532909353307332e+01,4.972416985372202447e+00
2.920000000000000000e+02,1.099264302758456324e+01,9.294461744836304717e+00
2.930000000000000000e+02,1.041634659961346188e+01,5.411116500528301287e+00
2.940000000000000000e+02,1.013105188530880696e+01,1.181493892034414372e+01
2.950000000000000000e+02,1.090464290272484504e+01,-4.637531361414108488e+00
2.960000000000000000e+02,1.102445655047176842e+01,8.527117929280294106e+00
2.970000000000000000e+02,1.118826201873616810e+01,1.312549970739261340e+01
2.980000000000000000e+02,1.172807413365444518e+01,1.761081163397758331e+00
2.990000000000000000e+02,1.143258772426088399e+01,8.541275571891656426e+00
3.000000000000000000e+02,1.064659319521706493e+01,3.163688754068211040e+00
3.010000000000000000e+02,1.109639211879039067e+01,3.001917899458664607e+00
3.020000000000000000e+02,1.103852011486469564e+01,6.720939300848989717e+00
3.030000000000000000e+02,1.051424128326652863e+01,4.001427088117686992e+00
3.040000000000000000e+02,1.018841163225897617e+01,2.272920908735887480e+00
3.050000000000000000e+02,1.025044130320839031e+01,-3.048650352717112710e+00
3.060000000000000000e+02,1.025899194967951189e+01,1.046775780755524465e+00
3.070000000000000000e+02,1.024186725034815026e+01,3.686847649486423961e+00
3.080000000000000000e+02,1.036118956780774170e+01,6.881739185482761201e+00
3.090000000000000000e+02,9.830289035539863107e+00,5.912030206582223002e+00
3.100000000000000000e+02,1.000266843800181960e+01,3.995643771732147798e+00
3.110000000000000000e+02,9.365956518977327505e+00,6.062913230196748771e+00
3.120000000000000000e+02,8.576080834355707339e+00,8.758366162909762664e+00
3.130000000000000000e+02,8.675711090787444846e+00,6.636646649808888299e+00
3.140000000000000000e+02,9.540966570628370391e+00,5.619427048517778189e+00
3.150000000000000000e+02,8.942370692508120555e+00,2.505582288358056076e+00
3.160000000000000000e+02,8.490722261693917972e+00,1.039142988245911425e+01
3.170000000000000000e+02,7.907880062933145382e+00,9.037333131300140820e+00
3.180000000000000000e+02,7.997090845070488285e+00,1.832840273213466986e+00
3.190000000000000000e+02,8.295499164524699154e+00,1.219643004493975980e+01
3.200000000000000000e+02,8.558621531405151472e+00,9.799937118584498563e+00
3.210000000000000000e+02,8.471934765718287963e+00,7.183809736870465201e+00
3.220000000000000000e+02,8.636155076961586019e+00,-5.512364778651734909e+00
3.230000000000000000e+02,8.908993208780884743e+00,-3.004328108335558412e+00
3.240000000000000000e+02,9.239358418976735265e+00,1.268719451702899192e+01
3.250000000000000000e+02,9.373515752358798636e+00,5.954549294569396523e+00
3.260000000000000000e+02,9.999578150019260647e+00,3.705884008658454576e+00
3.270000000000000000e+02,1.059355067851720378e+01,2.785272501987318350e+00
3.280000000000000000e+02,1.076673021934948338e+01,7.841847795646490482e+00
3.290000000000000000e+02,1.053719212015948870e+01,3.567988105436228352e-01
3.300000000000000000e+02,1.047189816562149645e+01,5.489135765533834643e+00
3.310000000000000000e+02,1.068535353177685465e+01,1.288045433085838809e+01
3.320000000000000000e+02,1.036169165541195980e+01,1.045502436237782362e+01
3.330000000000000000e+02,1.047719754761874356e+01,-1.069789329179634763e+00
3.340000000000000000e+02,1.014858392073620053e+01,3.933961193325256289e+00
3.350000000000000000e+02,1.050125813445083622e+01,9.467527726001716104e+00
3.360000000000000000e+02,1.053186649400595343e+01,2.537911518959294455e+00
3.370000000000000000e+02,1.040947173556014604e+01,9.288093756698160064e+00
3.380000000000000000e+02,1.079130860805253178e+01,6.938926462795912187e+00
3.390000000000000000e+02,1.067108025673587690e+01,5.995439533647875407e+00
3.400000000000000000e+02,1.075922193288988638e+01,3.675375686604066772e+00
3.410000000000000000e+02,1.060005418654964160e+01,-7.691688997870150146e+00
3.420000000000000000e+02,1.052687291629626998e+01,9.652647867113284263e+00
3.430000000000000000e+02,1.095889807960429607e+01,1.159884769722421183e+01
3.440000000000000000e+02,1.153119716862602218e+01,2.454677217261465927e+00
3.450000000000000000e+02,1.203032554446963331e+01,1.131145831385984835e+01
3.460000000000000000e+02,1.197251444627272576e+01,6.660514142720799668e+00
3.470000000000000000e+02,1.158632752182893455e+01,3.707392474690248463e+00
3.480000000000000000e+02,1.170830897011546767e+01,1.652076352820475336e+01
3.490000000000000000e+02,1.135360337728434388e+01,3.344332320884955578e+00
3.500000000000000000e+02,1.195132752843255730e+01,6.871540213185042489e+00
3.510000000000000000e+02,1.193325622597876645e+01,8.892462084848663295e+00
3.520000000000000000e+02,1.217648919369275973e+01,8.705178937745252199e+00
3.530000000000000000e+02,1.199836866620353248e+01,6.039567975428639102e-02
3.540000000000000000e+02,1.184587915704923944e+01,1.150875683441763542e+01
3.550000000000000000e+02,1.173251125231763581e+01,4.942191488658160381e+00
3.560000000000000000e+02,1.199234687104762997e+01,3.423668470411485032e+00
3.570000000000000000e+02,1.197516564787565585e+01,5.091916292315016079e+00
3.580000000000000000e+02,1.176398276879717741e+01,1.553610468451411464e+01
3.590000000000000000e+02,1.092945905829310504e+01,1.343921197945654455e+00
3.600000000000000000e+02,1.159353362679576094e+01,-3.866589529785848356e+00
3.610000000000000000e+02,1.118719135151513910e+01,2.933161255712484206e+00
3.620000000000000000e+02,1.141940572014937061e+01,-1.985818822691555852e+00
3.630000000000000000e+02,1.160704201422049664e+01,1.078170533607912773e+01
3.640000000000000000e+02,1.138414631194882531e+01,7.854191336574011473e+00
3.650000000000000000e+02,1.215485013817942672e+01,3.383793169656740929e+00
3.660000000000000000e+02,1.179170388343209197e+01,1.262832814614841581e+01
3.670000000000000000e+02,1.218034272342538316e+01,-1.621072659049726639e+00
3.680000000000000000e+02,1.213449285867591243e+01,9.140569458202314479e-01
3.690000000000000000e+02,1.179088974494879949e+01,9.483021865411604523e+00
3.700000000000000000e+02,1.134639727528701769e+01,6.679603644879957614e+00
3.710000000000000000e+02,1.177795349590269325e+01,6.397339679417953562e+00
3.720000000000000000e+02,1.144404537144691858e+01,1.475515202348764632e+01
3.730000000000000000e+02,1.182646582451889117e+01,4.504269003229342871e+00
3.740000000000000000e+02,1.220772729881355190e+01,5.137236623485701870e+00
3.750000000000000000e+02,1.250201236795601289e+01,3.188842319280702498e-01
3.760000000000000000e+02,1.218279928584161098e+01,6.656079342217797290e+00
3.770000000000000000e+02,1.222207792547123972e+01,1.176827505510773975e+01
3.780000000000000000e+02,1.264139605493437557e+01,1.174508557169903611e+01
3.790000000000000000e+02,1.197556785998312989e+01,5.193435033076550411e+00
3.800000000000000000e+02,1.287020913889045914e+01,1.284258062454200200e+01
3.810000000000000000e+02,1.268637100912383175e+01,6.862147021872374353e+00
3.820000000000000000e+02,1.259428457678586710e+01,3.993285216761357503e-01
3.830000000000000000e+02,1.329780919023505703e+01,-2.657970422095671026e+00
3.840000000000000000e+02,1.366384972757623473e+01,1.476358677984450196e+00
3.850000000000000000e+02,1.358054666706902935e+01,8.857799439651493856e+00
